,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.5882371664047241,0.4396999478340149,1.0471876859664917,0.6394675970077515
1,0.9359714388847351,0.6751298308372498,0.9033772945404053,0.6979166865348816
2,0.7674596309661865,0.7381708025932312,0.8975430130958557,0.6961805820465088
3,0.6447405219078064,0.7850548028945923,0.8778836727142334,0.7083333134651184
4,0.5521827936172485,0.8153491020202637,0.9448621273040771,0.7135416865348816
5,0.471050500869751,0.8420369029045105,0.9278302192687988,0.7320601940155029
6,0.44046643376350403,0.8525677919387817,0.9759311079978943,0.7199074029922485
